table_name,column_name,type,format,maxLength,x-Ed-Fi-isIdentity,items,$ref
disciplineIncident,reportedToLawEnforcement,boolean,,,FALSE,,
disciplineIncident,reporterDescriptionDescriptor,string,,306,FALSE,,
disciplineIncident,reporterName,string,,75,FALSE,,
disciplineIncident,weapons,array,,,FALSE,{$ref=#/definitions/disciplineIncidentWeapon},
disciplineIncident,_etag,string,,,FALSE,,
disciplineIncidentBehavior,behaviorDescriptor,string,,306,TRUE,,
disciplineIncidentBehavior,behaviorDetailedDescription,string,,1024,FALSE,,
disciplineIncidentExternalParticipant,disciplineIncidentParticipationCodeDescriptor,string,,306,TRUE,,
disciplineIncidentExternalParticipant,firstName,string,,75,TRUE,,
disciplineIncidentExternalParticipant,lastSurname,string,,75,TRUE,,
disciplineIncidentReference,incidentIdentifier,string,,20,FALSE,,
disciplineIncidentReference,schoolId,integer,int32,,FALSE,,
disciplineIncidentReference,link,,,,FALSE,,#/definitions/link
disciplineIncidentWeapon,weaponDescriptor,string,,306,TRUE,,
educationContent,id,string,,,FALSE,,
educationContent,contentIdentifier,string,,225,TRUE,,
educationContent,learningStandardReference,,,,FALSE,,#/definitions/learningStandardReference::learningStandardId
educationContent,additionalAuthorsIndicator,boolean,,,FALSE,,
educationContent,appropriateGradeLevels,array,,,FALSE,{$ref=#/definitions/educationContentAppropriateGradeLevel},
educationContent,appropriateSexes,array,,,FALSE,{$ref=#/definitions/educationContentAppropriateSex},
educationContent,authors,array,,,FALSE,{$ref=#/definitions/educationContentAuthor},
educationContent,contentClassDescriptor,string,,306,FALSE,,
educationContent,cost,number,double,,FALSE,,
educationContent,costRateDescriptor,string,,306,FALSE,,
educationContent,derivativeSourceEducationContents,array,,,FALSE,{$ref=#/definitions/educationContentDerivativeSourceEducationContent},
educationContent,derivativeSourceLearningResourceMetadataURIs,array,,,FALSE,{$ref=#/definitions/educationContentDerivativeSourceLearningResourceMetadataURI},
educationContent,derivativeSourceURIs,array,,,FALSE,{$ref=#/definitions/educationContentDerivativeSourceURI},
educationContent,description,string,,1024,FALSE,,
educationContent,interactivityStyleDescriptor,string,,306,FALSE,,
educationContent,languages,array,,,FALSE,{$ref=#/definitions/educationContentLanguage},
educationContent,learningResourceMetadataURI,string,,255,FALSE,,
educationContent,namespace,string,,255,FALSE,,
educationContent,publicationDate,string,date,,FALSE,,
educationContent,publicationYear,integer,int32,,FALSE,,
educationContent,publisher,string,,50,FALSE,,
educationContent,shortDescription,string,,75,FALSE,,
educationContent,timeRequired,string,,30,FALSE,,
educationContent,useRightsURL,string,,255,FALSE,,
educationContent,version,string,,10,FALSE,,
educationContent,_etag,string,,,FALSE,,
educationContentAppropriateGradeLevel,gradeLevelDescriptor,string,,306,TRUE,,
educationContentAppropriateSex,sexDescriptor,string,,306,TRUE,,
educationContentAuthor,author,string,,100,TRUE,,
educationContentDerivativeSourceEducationContent,derivativeSourceEducationContentReference,,,,FALSE,,#/definitions/educationContentReference::contentIdentifier
educationContentDerivativeSourceLearningResourceMetadataURI,derivativeSourceLearningResourceMetadataURI,string,,255,TRUE,,
educationContentDerivativeSourceURI,derivativeSourceURI,string,,255,TRUE,,
educationContentLanguage,languageDescriptor,string,,306,TRUE,,
educationContentReference,contentIdentifier,string,,225,FALSE,,
educationContentReference,link,,,,FALSE,,#/definitions/link
educationOrganizationAddress,addressTypeDescriptor,string,,306,TRUE,,
educationOrganizationAddress,stateAbbreviationDescriptor,string,,306,TRUE,,
educationOrganizationAddress,city,string,,30,TRUE,,
educationOrganizationAddress,postalCode,string,,17,TRUE,,
educationOrganizationAddress,streetNumberName,string,,150,TRUE,,
educationOrganizationAddress,localeDescriptor,string,,306,FALSE,,
educationOrganizationAddress,apartmentRoomSuiteNumber,string,,50,FALSE,,
educationOrganizationAddress,buildingSiteNumber,string,,20,FALSE,,
educationOrganizationAddress,congressionalDistrict,string,,30,FALSE,,
educationOrganizationAddress,countyFIPSCode,string,,5,FALSE,,
educationOrganizationAddress,doNotPublishIndicator,boolean,,,FALSE,,
educationOrganizationAddress,latitude,string,,20,FALSE,,
educationOrganizationAddress,longitude,string,,20,FALSE,,
educationOrganizationAddress,nameOfCounty,string,,30,FALSE,,
educationOrganizationAddress,periods,array,,,FALSE,{$ref=#/definitions/educationOrganizationAddressPeriod},
educationOrganizationAddressPeriod,beginDate,string,date,,TRUE,,
educationOrganizationAddressPeriod,endDate,string,date,,FALSE,,
educationOrganizationCategory,educationOrganizationCategoryDescriptor,string,,306,TRUE,,
educationOrganizationIdentificationCode,educationOrganizationIdentificationSystemDescriptor,string,,306,TRUE,,
educationOrganizationIdentificationCode,identificationCode,string,,60,FALSE,,
educationOrganizationIndicator,indicatorDescriptor,string,,306,TRUE,,
educationOrganizationIndicator,indicatorGroupDescriptor,string,,306,FALSE,,
educationOrganizationIndicator,indicatorLevelDescriptor,string,,306,FALSE,,
educationOrganizationIndicator,designatedBy,string,,60,FALSE,,
educationOrganizationIndicator,indicatorValue,string,,60,FALSE,,
educationOrganizationIndicator,periods,array,,,FALSE,{$ref=#/definitions/educationOrganizationIndicatorPeriod},
educationOrganizationIndicatorPeriod,beginDate,string,date,,TRUE,,
educationOrganizationIndicatorPeriod,endDate,string,date,,FALSE,,
educationOrganizationInstitutionTelephone,institutionTelephoneNumberTypeDescriptor,string,,306,TRUE,,
educationOrganizationInstitutionTelephone,telephoneNumber,string,,24,FALSE,,
educationOrganizationInternationalAddress,addressTypeDescriptor,string,,306,TRUE,,
educationOrganizationInternationalAddress,countryDescriptor,string,,306,FALSE,,
educationOrganizationInternationalAddress,addressLine1,string,,150,FALSE,,
educationOrganizationInternationalAddress,addressLine2,string,,150,FALSE,,
educationOrganizationInternationalAddress,addressLine3,string,,150,FALSE,,
educationOrganizationInternationalAddress,addressLine4,string,,150,FALSE,,
educationOrganizationInternationalAddress,beginDate,string,date,,FALSE,,
educationOrganizationInternationalAddress,endDate,string,date,,FALSE,,
educationOrganizationInternationalAddress,latitude,string,,20,FALSE,,
educationOrganizationInternationalAddress,longitude,string,,20,FALSE,,
educationOrganizationInterventionPrescriptionAssociation,id,string,,,FALSE,,
educationOrganizationInterventionPrescriptionAssociation,educationOrganizationReference,,,,FALSE,,#/definitions/educationOrganizationReference::educationOrganizationId
educationOrganizationInterventionPrescriptionAssociation,interventionPrescriptionReference,,,,FALSE,,#/definitions/interventionPrescriptionReference::interventionPrescriptionIdentificationCode
educationOrganizationInterventionPrescriptionAssociation,beginDate,string,date,,FALSE,,
educationOrganizationInterventionPrescriptionAssociation,endDate,string,date,,FALSE,,
educationOrganizationInterventionPrescriptionAssociation,_etag,string,,,FALSE,,
educationOrganizationNetwork,id,string,,,FALSE,,
educationOrganizationNetwork,categories,array,,,FALSE,{$ref=#/definitions/educationOrganizationCategory},
educationOrganizationNetwork,educationOrganizationNetworkId,integer,int32,,TRUE,,
educationOrganizationNetwork,addresses,array,,,FALSE,{$ref=#/definitions/educationOrganizationAddress},
educationOrganizationNetwork,identificationCodes,array,,,FALSE,{$ref=#/definitions/educationOrganizationIdentificationCode},
educationOrganizationNetwork,indicators,array,,,FALSE,{$ref=#/definitions/educationOrganizationIndicator},
educationOrganizationNetwork,institutionTelephones,array,,,FALSE,{$ref=#/definitions/educationOrganizationInstitutionTelephone},
educationOrganizationNetwork,internationalAddresses,array,,,FALSE,{$ref=#/definitions/educationOrganizationInternationalAddress},
educationOrganizationNetwork,nameOfInstitution,string,,75,FALSE,,
educationOrganizationNetwork,networkPurposeDescriptor,string,,306,FALSE,,
educationOrganizationNetwork,operationalStatusDescriptor,string,,306,FALSE,,
educationOrganizationNetwork,shortNameOfInstitution,string,,75,FALSE,,
educationOrganizationNetwork,webSite,string,,255,FALSE,,
educationOrganizationNetwork,_etag,string,,,FALSE,,
educationOrganizationNetworkAssociation,id,string,,,FALSE,,
educationOrganizationNetworkAssociation,educationOrganizationNetworkReference,,,,FALSE,,#/definitions/educationOrganizationNetworkReference::educationOrganizationNetworkId
educationOrganizationNetworkAssociation,memberEducationOrganizationReference,,,,FALSE,,#/definitions/educationOrganizationReference::educationOrganizationId
educationOrganizationNetworkAssociation,beginDate,string,date,,FALSE,,
educationOrganizationNetworkAssociation,endDate,string,date,,FALSE,,
educationOrganizationNetworkAssociation,_etag,string,,,FALSE,,
educationOrganizationNetworkReference,educationOrganizationNetworkId,integer,int32,,FALSE,,
educationOrganizationNetworkReference,link,,,,FALSE,,#/definitions/link
educationOrganizationPeerAssociation,id,string,,,FALSE,,
educationOrganizationPeerAssociation,educationOrganizationReference,,,,FALSE,,#/definitions/educationOrganizationReference
educationOrganizationPeerAssociation,peerEducationOrganizationReference,,,,FALSE,,#/definitions/educationOrganizationReference
educationOrganizationPeerAssociation,_etag,string,,,FALSE,,
educationOrganizationReference,educationOrganizationId,integer,int32,,FALSE,,
educationOrganizationReference,link,,,,FALSE,,#/definitions/link
educationServiceCenter,id,string,,,FALSE,,
educationServiceCenter,categories,array,,,FALSE,{$ref=#/definitions/educationOrganizationCategory},
educationServiceCenter,educationServiceCenterId,integer,int32,,TRUE,,
educationServiceCenter,stateEducationAgencyReference,,,,FALSE,,#/definitions/stateEducationAgencyReference::stateEducationAgencyId
educationServiceCenter,addresses,array,,,FALSE,{$ref=#/definitions/educationOrganizationAddress},
educationServiceCenter,identificationCodes,array,,,FALSE,{$ref=#/definitions/educationOrganizationIdentificationCode},
educationServiceCenter,indicators,array,,,FALSE,{$ref=#/definitions/educationOrganizationIndicator},
educationServiceCenter,institutionTelephones,array,,,FALSE,{$ref=#/definitions/educationOrganizationInstitutionTelephone},
educationServiceCenter,internationalAddresses,array,,,FALSE,{$ref=#/definitions/educationOrganizationInternationalAddress},
educationServiceCenter,nameOfInstitution,string,,75,FALSE,,
educationServiceCenter,operationalStatusDescriptor,string,,306,FALSE,,
educationServiceCenter,shortNameOfInstitution,string,,75,FALSE,,
educationServiceCenter,webSite,string,,255,FALSE,,
educationServiceCenter,_etag,string,,,FALSE,,
educationServiceCenterReference,educationServiceCenterId,integer,int32,,FALSE,,
educationServiceCenterReference,link,,,,FALSE,,#/definitions/link
feederSchoolAssociation,id,string,,,FALSE,,
feederSchoolAssociation,beginDate,string,date,,TRUE,,
feederSchoolAssociation,feederSchoolReference,,,,FALSE,,#/definitions/schoolReference
feederSchoolAssociation,schoolReference,,,,FALSE,,#/definitions/schoolReference
feederSchoolAssociation,endDate,string,date,,FALSE,,
feederSchoolAssociation,feederRelationshipDescription,string,,1024,FALSE,,
feederSchoolAssociation,_etag,string,,,FALSE,,
generalStudentProgramAssociationParticipationStatus,participationStatusDescriptor,string,,306,FALSE,,
generalStudentProgramAssociationParticipationStatus,designatedBy,string,,60,FALSE,,
generalStudentProgramAssociationParticipationStatus,statusBeginDate,string,date,,FALSE,,
generalStudentProgramAssociationParticipationStatus,statusEndDate,string,date,,FALSE,,
generalStudentProgramAssociationProgramParticipationStatus,participationStatusDescriptor,string,,306,TRUE,,
generalStudentProgramAssociationProgramParticipationStatus,statusBeginDate,string,date,,TRUE,,
generalStudentProgramAssociationProgramParticipationStatus,designatedBy,string,,60,FALSE,,
generalStudentProgramAssociationProgramParticipationStatus,statusEndDate,string,date,,FALSE,,
generalStudentProgramAssociationReference,beginDate,string,date,,FALSE,,
generalStudentProgramAssociationReference,educationOrganizationId,integer,int32,,FALSE,,
generalStudentProgramAssociationReference,programEducationOrganizationId,integer,int32,,FALSE,,
generalStudentProgramAssociationReference,programName,string,,60,FALSE,,
generalStudentProgramAssociationReference,programTypeDescriptor,string,,306,FALSE,,
generalStudentProgramAssociationReference,studentUniqueId,string,,32,FALSE,,
generalStudentProgramAssociationReference,link,,,,FALSE,,#/definitions/link
grade,id,string,,,FALSE,,
grade,gradeTypeDescriptor,string,,306,TRUE,,
grade,gradingPeriodReference,,,,FALSE,,#/definitions/gradingPeriodReference::gradingPeriodDescriptor:periodSequence:schoolId:schoolYear
grade,studentSectionAssociationReference,,,,FALSE,,#/definitions/studentSectionAssociationReference::studentUniqueId:sessionName:sectionIdentifier:localCourseCode:beginDate
grade,diagnosticStatement,string,,1024,FALSE,,
grade,learningStandardGrades,array,,,FALSE,{$ref=#/definitions/gradeLearningStandardGrade},
grade,letterGradeEarned,string,,20,FALSE,,
grade,numericGradeEarned,number,double,,FALSE,,
grade,performanceBaseConversionDescriptor,string,,306,FALSE,,
grade,_etag,string,,,FALSE,,
gradebookEntry,id,string,,,FALSE,,
gradebookEntry,dateAssigned,string,date,,TRUE,,
gradebookEntry,gradebookEntryTitle,string,,60,TRUE,,
gradebookEntry,gradingPeriodReference,,,,FALSE,,#/definitions/gradingPeriodReference::gradingPeriodDescriptor:periodSequence:schoolId:schoolYear
gradebookEntry,sectionReference,,,,FALSE,,#/definitions/sectionReference::sessionName:sectionIdentifier:localCourseCode
gradebookEntry,description,string,,1024,FALSE,,
gradebookEntry,dueDate,string,date,,FALSE,,
gradebookEntry,gradebookEntryTypeDescriptor,string,,306,FALSE,,
gradebookEntry,learningObjectives,array,,,FALSE,{$ref=#/definitions/gradebookEntryLearningObjective},
gradebookEntry,learningStandards,array,,,FALSE,{$ref=#/definitions/gradebookEntryLearningStandard},
gradebookEntry,_etag,string,,,FALSE,,
gradebookEntryLearningObjective,learningObjectiveReference,,,,FALSE,,#/definitions/learningObjectiveReference
gradebookEntryLearningStandard,learningStandardReference,,,,FALSE,,#/definitions/learningStandardReference
gradebookEntryReference,dateAssigned,string,date,,FALSE,,
gradebookEntryReference,gradebookEntryTitle,string,,60,FALSE,,
gradebookEntryReference,localCourseCode,string,,60,FALSE,,
gradebookEntryReference,schoolId,integer,int32,,FALSE,,
gradebookEntryReference,schoolYear,integer,int32,,FALSE,,
gradebookEntryReference,sectionIdentifier,string,,255,FALSE,,
gradebookEntryReference,sessionName,string,,60,FALSE,,
gradebookEntryReference,link,,,,FALSE,,#/definitions/link
gradeLearningStandardGrade,performanceBaseConversionDescriptor,string,,306,FALSE,,
gradeLearningStandardGrade,diagnosticStatement,string,,1024,FALSE,,
gradeLearningStandardGrade,letterGradeEarned,string,,20,FALSE,,
gradeLearningStandardGrade,numericGradeEarned,number,double,,FALSE,,
gradeLearningStandardGrade,learningStandardReference,,,,FALSE,,#/definitions/learningStandardReference::learningStandardId
gradeReference,beginDate,string,date,,FALSE,,
gradeReference,gradeTypeDescriptor,string,,306,FALSE,,
gradeReference,gradingPeriodDescriptor,string,,306,FALSE,,
gradeReference,gradingPeriodSchoolYear,integer,int32,,FALSE,,
gradeReference,gradingPeriodSequence,integer,int32,,FALSE,,
gradeReference,localCourseCode,string,,60,FALSE,,
gradeReference,schoolId,integer,int32,,FALSE,,
gradeReference,schoolYear,integer,int32,,FALSE,,
gradeReference,sectionIdentifier,string,,255,FALSE,,
gradeReference,sessionName,string,,60,FALSE,,
gradeReference,studentUniqueId,string,,32,FALSE,,
gradeReference,link,,,,FALSE,,#/definitions/link
gradingPeriod,id,string,,,FALSE,,
gradingPeriod,gradingPeriodDescriptor,string,,306,TRUE,,
gradingPeriod,periodSequence,integer,int32,,TRUE,,
gradingPeriod,schoolReference,,,,FALSE,,#/definitions/schoolReference::schoolId
gradingPeriod,schoolYearTypeReference,,,,FALSE,,#/definitions/schoolYearTypeReference::SchoolYear
